incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process
INC0004029,C,24/3/2016 18:41,False,0.0,0.0,2.0,False,Caller 2966,?,8/3/2016 09:26,?,?,Updated by 908,Phone,Location 93,Category 42,Subcategory 31,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,8/3/2016 09:58,24/3/2016 18:41,2.0,2.0,2.0,393.25
INC0004045,C,24/3/2016 18:59,False,2.0,0.0,7.0,False,Caller 36,Opened by  59,8/3/2016 09:36,?,?,Updated by 908,Phone,Location 96,Category 26,Subcategory 175,Symptom 119,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,18/3/2016 10:28,24/3/2016 18:59,2.0,1.0,2.0,393.38
INC0004046,C,24/3/2016 18:41,False,0.0,0.0,4.0,False,Caller 5385,Opened by  17,8/3/2016 09:36,Created by 10,8/3/2016 09:38,Updated by 908,Phone,Location 108,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 44,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 41,8/3/2016 11:09,24/3/2016 18:41,2.0,2.0,2.0,393.04999999999995
INC0004052,C,27/3/2016 15:59,False,5.0,0.0,16.0,False,Caller 5275,Opened by  59,8/3/2016 09:40,Created by 34,8/3/2016 09:43,Updated by 908,Phone,Location 229,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 81,22/3/2016 15:49,27/3/2016 15:59,2.0,2.0,2.0,462.2699999999999
INC0004060,C,24/3/2016 18:59,False,0.0,0.0,3.0,False,Caller 3189,Opened by  40,8/3/2016 09:47,Created by 20,8/3/2016 09:50,Updated by 908,Phone,Location 108,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,Resolver 117,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 106,16/3/2016 15:30,24/3/2016 18:59,2.0,3.0,2.0,393.15
INC0004064,C,24/3/2016 18:50,False,1.0,0.0,8.0,False,Caller 5135,Opened by  59,8/3/2016 09:50,Created by 34,8/3/2016 09:52,Updated by 908,Phone,Location 179,Category 42,Subcategory 224,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,10/3/2016 10:08,24/3/2016 18:50,2.0,1.0,2.0,392.98
INC0004066,C,4/4/2016 10:59,False,0.0,0.0,12.0,False,Caller 4935,Opened by  24,8/3/2016 09:52,?,?,Updated by 908,Phone,Location 46,Category 19,Subcategory 289,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 123,True,True,Do Not Notify,?,?,?,?,code 8,Resolved by 111,30/3/2016 10:37,4/4/2016 10:59,2.0,2.0,2.0,649.1100000000001
INC0004074,C,24/3/2016 18:41,False,2.0,0.0,6.0,False,Caller 4640,Opened by  17,8/3/2016 09:56,Created by 10,8/3/2016 09:59,Updated by 908,Phone,Location 161,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 22,8/3/2016 16:38,24/3/2016 18:41,2.0,2.0,2.0,392.69
INC0004083,C,24/3/2016 18:50,False,3.0,0.0,7.0,False,Caller 99,Opened by  10,8/3/2016 10:09,Created by 14,8/3/2016 10:19,Updated by 908,Phone,Location 51,Category 42,Subcategory 31,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,10/3/2016 17:56,24/3/2016 18:50,2.0,2.0,2.0,392.52
INC0004088,C,24/3/2016 18:50,False,0.0,0.0,2.0,False,Caller 4771,Opened by  8,8/3/2016 10:13,Created by 6,8/3/2016 10:16,Updated by 908,Phone,Location 54,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,10/3/2016 10:37,24/3/2016 18:50,2.0,2.0,2.0,392.57000000000005
INC0004095,C,18/10/2016 15:00,False,4.0,0.0,81.0,False,Caller 1914,Opened by  501,8/3/2016 10:15,Created by 216,8/3/2016 10:18,Updated by 908,Phone,Location 108,Category 34,Subcategory 112,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 44,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 41,13/10/2016 13:33,18/10/2016 15:00,2.0,2.0,2.0,5380.7
INC0004114,C,30/4/2016 12:07,False,0.0,0.0,20.0,False,Caller 3763,Opened by  360,8/3/2016 10:26,?,?,Updated by 908,Phone,Location 199,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,25/4/2016 11:49,30/4/2016 12:07,1.0,1.0,1.0,1273.68
INC0004118,C,24/3/2016 18:59,False,0.0,1.0,8.0,False,Caller 3646,Opened by  501,8/3/2016 10:29,Created by 216,8/3/2016 10:37,Updated by 908,Phone,Location 143,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 3,Resolved by 215,15/3/2016 09:24,24/3/2016 18:59,2.0,2.0,2.0,392.37
INC0004123,C,3/7/2016 11:00,False,4.0,0.0,46.0,False,Caller 2121,?,8/3/2016 10:32,Created by 89,8/3/2016 10:35,Updated by 908,Phone,Location 204,Category 34,Subcategory 154,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:47,3/7/2016 11:00,2.0,2.0,2.0,2808.42
INC0004141,C,24/3/2016 18:41,False,0.0,0.0,4.0,False,Caller 3770,Opened by  17,8/3/2016 10:48,Created by 10,8/3/2016 10:49,Updated by 908,Phone,Location 161,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 231,8/3/2016 11:43,24/3/2016 18:41,2.0,2.0,2.0,391.88000000000005
INC0004148,C,24/3/2016 18:59,False,0.0,0.0,5.0,False,Caller 1289,Opened by  17,8/3/2016 10:51,?,?,Updated by 908,Phone,Location 161,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 208,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 189,16/3/2016 00:31,24/3/2016 18:59,2.0,2.0,2.0,392.13
INC0004157,C,24/3/2016 18:41,False,0.0,0.0,1.0,False,Caller 3266,Opened by  501,8/3/2016 10:56,Created by 216,8/3/2016 11:04,Updated by 908,Phone,Location 143,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,8/3/2016 11:04,24/3/2016 18:41,2.0,3.0,2.0,391.62
INC0004160,C,24/3/2016 18:41,False,0.0,0.0,1.0,False,Caller 348,Opened by  17,8/3/2016 10:59,Created by 10,8/3/2016 11:04,Updated by 908,Phone,Location 204,Category 34,Subcategory 112,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,8/3/2016 11:04,24/3/2016 18:41,2.0,2.0,2.0,391.62
INC0004162,C,24/3/2016 18:59,False,3.0,0.0,10.0,False,Caller 1179,Opened by  59,8/3/2016 11:00,Created by 34,8/3/2016 11:10,Updated by 908,Phone,Location 204,Category 40,Subcategory 43,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,18/3/2016 09:49,24/3/2016 18:59,2.0,2.0,2.0,391.8299999999999
INC0004174,C,24/3/2016 18:41,False,0.0,0.0,2.0,False,Caller 348,Opened by  17,8/3/2016 11:06,?,?,Updated by 908,Phone,Location 204,Category 37,Subcategory 135,Symptom 257,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 134,8/3/2016 19:02,24/3/2016 18:41,2.0,2.0,2.0,391.58
INC0004181,C,24/3/2016 18:50,False,0.0,0.0,10.0,False,Caller 3247,Opened by  8,8/3/2016 11:11,Created by 6,8/3/2016 11:17,Updated by 908,Phone,Location 161,Category 55,Subcategory 185,Symptom 387,cmdb_ci 12,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 231,10/3/2016 14:39,24/3/2016 18:50,2.0,2.0,2.0,391.55
INC0004186,C,24/3/2016 18:41,False,0.0,0.0,1.0,False,Caller 1955,Opened by  17,8/3/2016 11:17,?,?,Updated by 908,Phone,Location 51,Category 23,Subcategory 3,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,24/3/2016 18:41,2.0,3.0,2.0,391.4
INC0004190,C,24/3/2016 18:41,False,0.0,0.0,4.0,False,Caller 164,Opened by  402,8/3/2016 11:19,?,?,Updated by 908,Phone,Location 108,Category 45,Subcategory 223,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 175,8/3/2016 11:29,24/3/2016 18:41,2.0,2.0,2.0,391.37
INC0004202,C,24/3/2016 18:41,False,2.0,0.0,7.0,False,Caller 1755,Opened by  17,8/3/2016 11:33,Created by 10,8/3/2016 11:41,Updated by 908,Phone,Location 44,Category 45,Subcategory 107,Symptom 469,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 133,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 119,8/3/2016 15:37,24/3/2016 18:41,2.0,2.0,2.0,391.0
INC0004215,C,24/3/2016 18:59,False,1.0,0.0,9.0,False,Caller 3590,Opened by  59,8/3/2016 11:46,Created by 34,8/3/2016 11:49,Updated by 908,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,19/3/2016 16:01,24/3/2016 18:59,2.0,2.0,2.0,391.15999999999997
INC0004233,C,24/3/2016 18:50,False,0.0,0.0,16.0,False,Caller 4683,Opened by  501,8/3/2016 12:02,Created by 216,8/3/2016 12:20,Updated by 908,Phone,Location 108,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,11/3/2016 13:17,24/3/2016 18:50,2.0,2.0,2.0,390.49
INC0004235,C,24/3/2016 18:50,False,0.0,0.0,3.0,False,Caller 1960,Opened by  226,8/3/2016 12:05,Created by 103,8/3/2016 12:07,Updated by 908,Phone,Location 93,Category 45,Subcategory 208,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 99,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 89,11/3/2016 12:10,24/3/2016 18:50,2.0,2.0,2.0,390.72
INC0004238,C,24/3/2016 18:59,False,2.0,0.0,27.0,False,Caller 231,?,8/3/2016 12:06,Created by 89,8/3/2016 12:11,Updated by 908,Phone,Location 143,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,18/3/2016 10:49,24/3/2016 18:59,2.0,2.0,2.0,390.79999999999995
INC0004244,C,2/4/2016 10:59,False,0.0,0.0,9.0,False,Caller 5161,Opened by  10,8/3/2016 12:13,Created by 14,8/3/2016 12:13,Updated by 908,Phone,Location 204,Category 42,Subcategory 31,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 8,True,True,Do Not Notify,?,CHG0000179,?,?,code 6,Resolved by 7,28/3/2016 10:40,2/4/2016 10:59,2.0,2.0,2.0,598.77
INC0004259,C,24/3/2016 18:59,False,0.0,0.0,9.0,False,Caller 5317,Opened by  9,8/3/2016 12:31,?,?,Updated by 908,Phone,Location 161,Category 55,Subcategory 170,Symptom 273,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 6,17/3/2016 13:44,24/3/2016 18:59,2.0,2.0,2.0,390.47
INC0004292,C,24/3/2016 18:41,False,0.0,0.0,4.0,False,Caller 2453,Opened by  536,8/3/2016 13:30,Created by 233,8/3/2016 13:34,Updated by 908,Phone,Location 241,Category 53,Subcategory 303,Symptom 311,cmdb_ci 35,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 231,8/3/2016 14:05,24/3/2016 18:41,2.0,2.0,2.0,389.12
INC0004319,C,24/3/2016 18:41,False,0.0,0.0,2.0,False,Caller 1776,Opened by  168,8/3/2016 13:56,?,?,Updated by 908,Phone,Location 161,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 134,8/3/2016 23:15,24/3/2016 18:41,2.0,2.0,2.0,388.75
INC0004322,C,24/3/2016 18:41,False,0.0,0.0,4.0,False,Caller 4473,Opened by  55,8/3/2016 13:58,Created by 30,8/3/2016 14:20,Updated by 908,Phone,Location 108,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,8/3/2016 15:32,24/3/2016 18:41,2.0,2.0,2.0,388.34999999999997
INC0004329,C,24/3/2016 18:59,False,0.0,0.0,8.0,False,Caller 4913,Opened by  17,8/3/2016 14:02,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,18/3/2016 09:51,24/3/2016 18:59,2.0,2.0,2.0,388.95
INC0004332,C,24/3/2016 18:50,False,1.0,0.0,5.0,False,Caller 1563,Opened by  59,8/3/2016 14:08,Created by 34,8/3/2016 14:17,Updated by 908,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 215,14/3/2016 10:39,24/3/2016 18:50,2.0,3.0,2.0,388.55
INC0004334,C,24/3/2016 18:41,False,0.0,0.0,1.0,False,Caller 5199,Opened by  386,8/3/2016 14:13,?,?,Updated by 908,Phone,Location 196,Category 42,Subcategory 31,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 127,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,?,24/3/2016 18:41,2.0,2.0,2.0,388.47
INC0004335,C,24/3/2016 18:59,False,4.0,0.0,11.0,False,Caller 1840,Opened by  59,8/3/2016 14:14,Created by 34,8/3/2016 14:18,Updated by 908,Phone,Location 143,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 71,16/3/2016 14:20,24/3/2016 18:59,2.0,2.0,2.0,388.69
INC0004339,C,28/3/2016 14:59,False,3.0,0.0,12.0,False,Caller 1840,Opened by  59,8/3/2016 14:18,Created by 34,8/3/2016 14:20,Updated by 908,Phone,Location 143,Category 53,Subcategory 303,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,23/3/2016 14:29,28/3/2016 14:59,2.0,3.0,2.0,480.64000000000004
INC0004343,C,24/3/2016 18:59,False,0.0,0.0,9.0,False,Caller 1434,Opened by  59,8/3/2016 14:21,?,?,Updated by 908,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 23,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 21,16/3/2016 12:57,24/3/2016 18:59,2.0,3.0,2.0,388.64
INC0004351,C,26/3/2016 15:59,False,5.0,0.0,19.0,False,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59,2.0,2.0,2.0,433.46000000000004
INC0004361,C,24/3/2016 18:41,False,2.0,0.0,5.0,False,Caller 93,Opened by  59,8/3/2016 14:43,Created by 34,8/3/2016 14:58,Updated by 908,Phone,Location 161,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 143,9/3/2016 14:33,24/3/2016 18:41,2.0,1.0,2.0,387.71999999999997
INC0004368,C,26/3/2016 15:59,False,2.0,0.0,15.0,False,Caller 2833,Opened by  17,8/3/2016 14:53,Created by 10,8/3/2016 15:00,Updated by 908,Phone,Location 204,Category 46,Subcategory 259,Symptom 272,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 237,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 216,21/3/2016 15:19,26/3/2016 15:59,2.0,2.0,2.0,432.98
INC0004378,C,27/3/2016 11:59,False,1.0,0.0,7.0,False,Caller 1865,Opened by  172,8/3/2016 15:04,?,?,Updated by 908,Email,Location 107,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 119,True,True,Send Email,?,?,?,?,code 15,Resolved by 181,22/3/2016 11:40,27/3/2016 11:59,2.0,2.0,2.0,452.92
INC0004390,C,24/3/2016 18:50,False,1.0,0.0,10.0,False,Caller 5232,Opened by  59,8/3/2016 15:18,Created by 34,8/3/2016 15:23,Updated by 908,Phone,Location 108,Category 53,Subcategory 117,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 153,11/3/2016 13:26,24/3/2016 18:50,2.0,3.0,2.0,387.43999999999994
INC0004426,C,24/3/2016 18:41,False,3.0,0.0,10.0,False,Caller 1549,?,8/3/2016 16:11,Created by 89,8/3/2016 16:15,Updated by 908,Phone,Location 93,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,9/3/2016 16:25,24/3/2016 18:41,2.0,2.0,2.0,386.45
INC0004434,C,3/4/2016 10:59,False,3.0,0.0,12.0,False,Caller 3494,Opened by  59,8/3/2016 16:23,Created by 34,8/3/2016 16:36,Updated by 908,Phone,Location 108,Category 46,Subcategory 231,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 15,Resolver 32,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 31,29/3/2016 10:29,3/4/2016 10:59,2.0,2.0,2.0,618.38
INC0004436,C,24/3/2016 18:50,False,3.0,0.0,7.0,False,Caller 298,Opened by  59,8/3/2016 16:27,Created by 34,8/3/2016 16:33,Updated by 908,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 215,11/3/2016 10:25,24/3/2016 18:50,2.0,3.0,2.0,386.29
INC0004440,C,24/3/2016 18:50,False,0.0,0.0,5.0,False,Caller 3222,Opened by  59,8/3/2016 16:32,Created by 34,8/3/2016 16:39,Updated by 908,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 155,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 139,11/3/2016 14:34,24/3/2016 18:50,2.0,2.0,2.0,386.19
INC0004444,C,26/3/2016 10:59,False,2.0,0.0,14.0,False,Caller 366,Opened by  59,8/3/2016 16:37,Created by 34,8/3/2016 16:44,Updated by 908,Phone,Location 223,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,21/3/2016 10:51,26/3/2016 10:59,2.0,2.0,2.0,426.24999999999994
INC0004455,C,24/3/2016 18:50,False,3.0,0.0,9.0,False,Caller 3976,Opened by  59,8/3/2016 16:50,Created by 34,8/3/2016 16:55,Updated by 908,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,10/3/2016 10:06,24/3/2016 18:50,2.0,2.0,2.0,385.91
INC0004464,C,24/3/2016 18:50,False,4.0,0.0,20.0,False,Caller 512,Opened by  59,8/3/2016 16:55,Created by 34,8/3/2016 17:15,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,14/3/2016 09:42,24/3/2016 18:50,2.0,1.0,2.0,385.57
INC0004469,C,24/3/2016 18:59,False,4.0,0.0,14.0,False,Caller 742,?,8/3/2016 17:03,?,?,Updated by 908,Phone,Location 51,Category 42,Subcategory 106,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,17/3/2016 10:34,24/3/2016 18:59,2.0,2.0,2.0,385.94
INC0004474,C,24/3/2016 18:50,False,3.0,0.0,11.0,False,Caller 3437,Opened by  108,8/3/2016 17:14,Created by 52,8/3/2016 17:26,Updated by 908,Phone,Location 136,Category 26,Subcategory 275,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 26,Resolver 242,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 221,14/3/2016 14:48,24/3/2016 18:50,2.0,2.0,2.0,385.40999999999997
INC0004479,C,24/3/2016 18:50,False,4.0,0.0,6.0,False,Caller 3031,Opened by  402,8/3/2016 17:34,?,?,Updated by 908,Phone,Location 51,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,10/3/2016 09:00,24/3/2016 18:50,2.0,2.0,2.0,385.27
INC0004482,C,5/12/2016 16:00,False,1.0,0.0,6.0,False,Caller 2073,Opened by  461,8/3/2016 17:45,Created by 205,8/3/2016 17:50,Updated by 908,Phone,Location 135,Category 46,Subcategory 88,Symptom 12,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 207,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 188,30/11/2016 15:37,5/12/2016 16:00,2.0,2.0,2.0,6526.170000000001
INC0004486,C,24/3/2016 19:00,False,1.0,0.0,6.0,False,Caller 3067,Opened by  47,8/3/2016 18:05,Created by 25,8/3/2016 18:28,Updated by 908,Phone,Location 54,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 133,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 119,17/3/2016 17:43,24/3/2016 19:00,2.0,2.0,2.0,384.53
INC0004487,C,24/3/2016 18:41,False,1.0,0.0,6.0,False,Caller 356,Opened by  305,8/3/2016 18:07,Created by 130,8/3/2016 18:25,Updated by 908,Phone,Location 143,Category 53,Subcategory 153,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,9/3/2016 09:14,24/3/2016 18:41,2.0,3.0,2.0,384.27
INC0004490,C,27/3/2016 11:59,False,1.0,0.0,7.0,False,Caller 99,Opened by  10,8/3/2016 18:19,?,?,Updated by 908,Email,Location 197,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 119,True,True,Send Email,?,?,?,?,code 15,Resolved by 181,22/3/2016 11:58,27/3/2016 11:59,2.0,2.0,2.0,449.66999999999996
INC0004491,C,24/3/2016 18:41,False,0.0,0.0,1.0,False,Caller 825,Opened by  305,8/3/2016 18:33,Created by 130,8/3/2016 18:37,Updated by 908,Phone,Location 93,Category 23,Subcategory 75,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 4,Resolved by 134,8/3/2016 18:37,24/3/2016 18:41,2.0,2.0,2.0,384.07
INC0004492,C,27/3/2016 07:59,False,0.0,0.0,9.0,False,Caller 1491,Opened by  58,8/3/2016 18:34,Created by 31,8/3/2016 18:36,Updated by 908,Phone,Location 143,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 07:45,27/3/2016 07:59,2.0,1.0,2.0,445.37
INC0004494,C,24/4/2016 12:07,False,3.0,0.0,26.0,False,Caller 1617,Opened by  58,8/3/2016 19:09,?,?,Updated by 908,Phone,Location 207,Category 9,Subcategory 164,Symptom 473,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 116,True,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,19/4/2016 11:10,24/4/2016 12:07,2.0,1.0,2.0,1120.96
INC0004510,C,24/3/2016 18:41,False,1.0,0.0,3.0,False,Caller 3136,Opened by  296,8/3/2016 23:46,Created by 133,8/3/2016 23:46,Updated by 908,Email,Location 231,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Send Email,?,?,?,?,code 6,Resolved by 212,9/3/2016 09:52,24/3/2016 18:41,2.0,2.0,2.0,378.92
INC0004528,C,26/3/2016 14:59,False,4.0,1.0,13.0,False,Caller 3609,Opened by  397,9/3/2016 03:03,?,?,Updated by 908,Phone,Location 179,Category 42,Subcategory 106,Symptom 544,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 15,21/3/2016 14:28,26/3/2016 14:59,2.0,2.0,2.0,419.93
INC0004532,C,24/3/2016 18:41,False,3.0,0.0,5.0,False,Caller 2758,Opened by  443,9/3/2016 03:27,Created by 192,9/3/2016 03:31,Updated by 908,Phone,Location 107,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,9/3/2016 17:24,24/3/2016 18:41,2.0,2.0,2.0,375.15999999999997
INC0004535,C,17/4/2016 13:07,False,1.0,0.0,19.0,False,Caller 3152,Opened by  397,9/3/2016 04:27,?,?,Updated by 908,Phone,Location 204,Category 55,Subcategory 170,Symptom 583,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,12/4/2016 12:25,17/4/2016 13:07,2.0,1.0,2.0,944.6700000000001
