incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process,gt1,gt2,gt3,gt4
INC0011882,C,3/4/2016 17:59,False,1,0,5,True,Caller 5344,Opened by  24,28/3/2016 11:11,?,?,Updated by 908,Phone,Location 41,Category 61,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,29/3/2016 17:10,3/4/2016 17:59,2,2,2,150.79999999999998,53.4,74.75999999999999,302,10.68
INC0011901,C,11/4/2016 17:59,False,9,0,23,False,Caller 793,Opened by  501,28/3/2016 11:32,?,?,Updated by 908,Phone,Location 204,Category 57,Subcategory 185,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 24,6/4/2016 17:43,11/4/2016 17:59,2,2,2,342.45,160.2,267.0,3424,53.4
INC0011933,C,2/4/2016 12:59,False,0,0,2,True,Caller 5493,?,28/3/2016 12:14,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,28/3/2016 12:35,2/4/2016 12:59,2,2,2,120.75,5.34,42.72,121,5.34
INC0011938,C,2/4/2016 14:59,False,1,0,2,True,Caller 972,Opened by  55,28/3/2016 12:26,Created by 30,28/3/2016 12:49,Updated by 908,Phone,Location 143,Category 20,Subcategory 103,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 215,28/3/2016 14:20,2/4/2016 14:59,2,2,2,122.17,53.4,96.12,244,10.68
INC0011942,C,5/4/2016 16:59,False,4,0,7,True,Caller 2310,Opened by  40,28/3/2016 12:32,Created by 20,28/3/2016 12:38,Updated by 908,Phone,Location 204,Category 23,Subcategory 3,Symptom 9,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 224,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 203,31/3/2016 16:44,5/4/2016 16:59,2,2,2,196.34,80.1,240.29999999999998,982,26.7
INC0011985,C,2/4/2016 14:59,False,0,0,1,True,Caller 4428,Opened by  500,28/3/2016 13:27,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 232,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 211,?,2/4/2016 14:59,2,2,2,121.53,10.68,26.7,122,5.34
INC0012029,C,4/4/2016 13:59,False,1,0,5,True,Caller 2975,?,28/3/2016 14:11,Created by 89,28/3/2016 14:15,Updated by 908,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,30/3/2016 13:28,4/4/2016 13:59,2,2,2,167.74,10.68,53.4,335,10.68
INC0012034,C,2/4/2016 14:59,False,0,0,1,True,Caller 393,?,28/3/2016 14:18,?,?,Updated by 908,Phone,Location 51,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 23,False,False,Do Not Notify,?,?,?,?,code 7,?,?,2/4/2016 14:59,2,2,2,120.68,5.34,48.06,121,5.34
INC0012059,C,2/4/2016 14:59,False,0,0,1,True,Caller 5228,Opened by  24,28/3/2016 14:40,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,?,2/4/2016 14:59,2,2,2,120.32,16.02,37.379999999999995,120,5.34
INC0012092,C,4/4/2016 07:59,False,3,0,5,True,Caller 4791,Opened by  24,28/3/2016 15:03,?,?,Updated by 908,Phone,Location 128,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,Problem ID  52,?,?,?,code 6,Resolved by 11,30/3/2016 07:22,4/4/2016 07:59,2,2,2,160.94,64.08,192.24,644,21.36
INC0012122,C,13/4/2016 15:59,False,1,0,7,False,Caller 1727,Opened by  24,28/3/2016 15:40,?,?,Updated by 908,Phone,Location 46,Category 23,Subcategory 3,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 123,False,True,Do Not Notify,?,?,?,?,code 11,Resolved by 111,8/4/2016 15:32,13/4/2016 15:59,2,2,2,384.32,42.72,64.08,769,10.68
INC0012128,C,5/4/2016 15:59,False,1,1,9,True,Caller 720,Opened by  62,28/3/2016 15:51,?,?,Updated by 908,Phone,Location 55,Category 61,Subcategory 16,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,31/3/2016 15:07,5/4/2016 15:59,2,2,2,192.13,53.4,85.44,384,10.68
INC0012133,C,4/4/2016 09:59,False,0,0,5,True,Caller 4683,Opened by  24,28/3/2016 15:56,Created by 13,28/3/2016 15:58,Updated by 908,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 44,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 41,30/3/2016 09:48,4/4/2016 09:59,2,2,2,162.01,16.02,42.72,162,5.34
INC0012157,C,2/4/2016 16:59,False,0,0,1,True,Caller 1930,Opened by  24,28/3/2016 16:23,?,?,Updated by 908,Phone,Location 161,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,?,2/4/2016 16:59,2,2,2,120.6,5.34,37.379999999999995,121,5.34
INC0012160,C,2/4/2016 16:59,False,0,0,1,True,Caller 1441,Opened by  24,28/3/2016 16:27,?,?,Updated by 908,Phone,Location 179,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,?,2/4/2016 16:59,2,2,2,120.53,16.02,48.06,121,5.34
INC0012172,C,2/4/2016 19:59,False,1,0,4,True,Caller 799,Opened by  17,28/3/2016 16:43,?,?,Updated by 908,Phone,Location 51,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 87,28/3/2016 19:41,2/4/2016 19:59,2,2,2,123.27,42.72,53.4,247,10.68
INC0012185,C,19/4/2016 14:10,False,0,0,12,False,Caller 1129,Opened by  17,28/3/2016 17:00,Created by 10,28/3/2016 17:06,Updated by 908,Phone,Location 93,Category 46,Subcategory 255,Symptom 280,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 20,14/4/2016 14:07,19/4/2016 14:10,1,1,1,525.06,10.68,18.689999999999998,525,2.67
INC0012191,C,4/4/2016 10:59,False,0,0,6,True,Caller 563,Opened by  221,28/3/2016 17:11,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,30/3/2016 10:28,4/4/2016 10:59,2,2,2,161.8,16.02,32.04,162,5.34
INC0012193,C,4/4/2016 10:59,False,0,0,8,True,Caller 2342,Opened by  17,28/3/2016 17:14,?,?,Updated by 908,Phone,Location 77,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,30/3/2016 10:18,4/4/2016 10:59,2,2,2,161.74,5.34,32.04,162,5.34
INC0012236,C,9/4/2016 11:59,False,1,0,5,False,Caller 2277,Opened by  58,28/3/2016 21:02,Created by 31,28/3/2016 21:31,Updated by 908,Phone,Location 97,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,4/4/2016 11:34,9/4/2016 11:59,2,2,2,278.47,21.36,53.4,557,10.68
INC0012237,C,6/4/2016 10:59,False,1,0,5,True,Caller 958,Opened by  305,28/3/2016 21:07,?,?,Updated by 908,Phone,Location 179,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 151,1/4/2016 10:12,6/4/2016 10:59,2,2,2,205.86,53.4,85.44,412,10.68
INC0012263,C,11/4/2016 08:59,False,1,0,10,False,Caller 3136,Opened by  17,29/3/2016 06:13,Created by 10,29/3/2016 06:14,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,6/4/2016 08:40,11/4/2016 08:59,2,2,2,314.75,21.36,96.12,630,10.68
INC0012272,C,3/4/2016 07:59,False,0,0,3,True,Caller 1904,Opened by  180,29/3/2016 06:56,Created by 81,29/3/2016 06:56,Updated by 908,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29/3/2016 07:28,3/4/2016 07:59,2,2,2,121.05,26.7,37.379999999999995,121,5.34
INC0012295,C,29/5/2016 10:07,False,5,0,27,False,Caller 448,Opened by  24,29/3/2016 08:29,Created by 13,29/3/2016 08:32,Updated by 908,Phone,Location 143,Category 46,Subcategory 150,Symptom 519,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 125,24/5/2016 10:05,29/5/2016 10:07,2,2,2,1465.5800000000002,160.2,224.28,8793,32.04
INC0012399,C,3/4/2016 12:59,False,0,0,3,True,Caller 3870,Opened by  17,29/3/2016 10:09,?,?,Updated by 908,Phone,Location 161,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,29/3/2016 12:36,3/4/2016 12:59,2,2,2,122.83,16.02,37.379999999999995,123,5.34
INC0012432,C,4/4/2016 14:59,False,1,0,4,True,Caller 3324,Opened by  17,29/3/2016 10:50,Created by 10,29/3/2016 10:58,Updated by 908,Phone,Location 56,Category 46,Subcategory 259,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 20,30/3/2016 14:23,4/4/2016 14:59,2,2,2,148.01999999999998,21.36,64.08,296,10.68
INC0012479,C,12/4/2016 11:59,False,0,0,5,False,Caller 5165,?,29/3/2016 11:31,Created by 89,29/3/2016 11:34,Updated by 908,Phone,Location 136,Category 32,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,7/4/2016 11:03,12/4/2016 11:59,2,2,2,336.41,16.02,26.7,336,5.34
INC0012599,C,3/4/2016 17:59,False,1,0,2,True,Caller 26,?,29/3/2016 14:21,?,?,Updated by 908,Phone,Location 55,Category 61,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,29/3/2016 17:18,3/4/2016 17:59,2,2,2,123.63000000000001,42.72,74.75999999999999,247,10.68
INC0012601,C,11/4/2016 14:59,False,2,0,8,False,Caller 4594,Opened by  108,29/3/2016 14:25,Created by 52,29/3/2016 14:29,Updated by 908,Phone,Location 45,Category 44,Subcategory 65,Symptom 273,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,6/4/2016 14:41,11/4/2016 14:59,2,2,2,312.51,16.02,80.1,938,16.02
INC0012660,C,3/4/2016 16:59,False,0,0,1,True,Caller 5351,Opened by  55,29/3/2016 15:46,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,?,3/4/2016 16:59,2,2,2,121.22,26.7,32.04,121,5.34
INC0012743,C,3/4/2016 18:59,False,0,0,1,True,Caller 388,Opened by  305,29/3/2016 18:27,?,?,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 134,?,3/4/2016 18:59,2,2,2,120.53,21.36,32.04,121,5.34
INC0012746,C,6/4/2016 10:59,False,3,0,6,True,Caller 4093,Opened by  305,29/3/2016 18:49,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 80,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,1/4/2016 10:29,6/4/2016 10:59,2,2,2,184.17000000000002,85.44,170.88,737,21.36
INC0012772,C,4/4/2016 19:59,False,1,0,3,True,Caller 1019,Opened by  397,30/3/2016 06:02,Created by 171,30/3/2016 06:04,Updated by 908,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,30/3/2016 19:04,4/4/2016 19:59,2,2,2,133.92000000000002,10.68,96.12,268,10.68
INC0012784,C,5/4/2016 10:59,False,1,0,4,True,Caller 4442,Opened by  8,30/3/2016 07:06,Created by 6,30/3/2016 07:49,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,31/3/2016 10:49,5/4/2016 10:59,2,2,2,147.17000000000002,53.4,74.75999999999999,294,10.68
INC0012790,C,4/4/2016 08:59,False,0,0,1,True,Caller 3739,Opened by  17,30/3/2016 07:43,?,?,Updated by 908,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,4/4/2016 08:59,2,2,2,121.27,10.68,48.06,121,5.34
INC0012927,C,5/4/2016 09:59,False,0,0,6,True,Caller 22,?,30/3/2016 10:05,Created by 89,30/3/2016 10:09,Updated by 908,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 153,31/3/2016 09:45,5/4/2016 09:59,2,2,2,143.82,26.7,37.379999999999995,144,5.34
INC0012930,C,19/10/2016 11:00,False,3,0,78,False,Caller 849,Opened by  131,30/3/2016 10:09,Created by 62,30/3/2016 10:13,Updated by 908,Phone,Location 161,Category 34,Subcategory 154,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 217,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 198,14/10/2016 09:40,19/10/2016 11:00,2,2,2,4872.79,106.8,149.51999999999998,19491,21.36
INC0012955,C,23/5/2016 11:07,False,0,0,18,False,Caller 2978,Opened by  40,30/3/2016 10:31,Created by 20,30/3/2016 10:38,Updated by 908,Phone,Location 93,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 125,18/5/2016 10:19,23/5/2016 11:07,2,2,2,1296.48,26.7,48.06,1296,5.34
INC0012998,C,17/4/2016 11:07,False,4,0,11,True,Caller 92,Opened by  9,30/3/2016 11:30,Created by 5,30/3/2016 11:36,Updated by 908,Phone,Location 204,Category 40,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,12/4/2016 10:32,17/4/2016 11:07,1,1,1,431.52,26.7,93.45,2158,13.35
INC0013044,C,6/4/2016 12:59,False,2,0,8,True,Caller 2447,Opened by  17,30/3/2016 13:01,Created by 10,30/3/2016 13:10,Updated by 908,Phone,Location 108,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 100,1/4/2016 12:02,6/4/2016 12:59,2,2,2,167.81,64.08,112.14,503,16.02
INC0013054,C,4/4/2016 13:59,False,0,0,1,True,Caller 512,Opened by  17,30/3/2016 13:29,?,?,Updated by 908,Phone,Location 93,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 11,?,4/4/2016 13:59,2,2,2,120.5,5.34,48.06,120,5.34
INC0013103,C,4/4/2016 14:59,False,0,0,1,True,Caller 4860,Opened by  55,30/3/2016 14:43,?,?,Updated by 908,Phone,Location 86,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,?,4/4/2016 14:59,2,2,2,120.27,26.7,37.379999999999995,120,5.34
INC0013255,C,5/4/2016 08:59,False,1,0,3,True,Caller 1162,Opened by  111,30/3/2016 17:29,Created by 53,30/3/2016 17:33,Updated by 908,Phone,Location 199,Category 42,Subcategory 31,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 84,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 77,31/3/2016 08:51,5/4/2016 08:59,2,2,2,135.43,21.36,53.4,271,10.68
INC0013283,C,1/4/2016 10:42,False,2,0,6,False,Caller 4205,Opened by  94,31/3/2016 00:27,?,?,Updated by 20,Phone,Location 143,Category 57,Subcategory 170,Symptom 296,?,2 - Medium,1 - High,2 - High,Group 65,Resolver 2,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 2,31/3/2016 08:52,1/4/2016 10:42,3,2,3,34.25,48.06,96.12,103,16.02
INC0013299,C,5/4/2016 06:59,False,0,0,1,True,Caller 452,Opened by  17,31/3/2016 06:52,?,?,Updated by 908,Phone,Location 42,Category 37,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,5/4/2016 06:59,2,2,2,120.12,21.36,48.06,120,5.34
INC0013362,C,23/4/2016 09:07,False,14,0,27,False,Caller 5163,Opened by  301,31/3/2016 08:57,Created by 129,31/3/2016 09:00,Updated by 908,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,18/4/2016 09:06,23/4/2016 09:07,2,2,2,552.1300000000001,400.5,560.6999999999999,8282,80.1
INC0013363,C,10/4/2016 14:59,False,0,0,8,False,Caller 296,Opened by  24,31/3/2016 08:57,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 275,Symptom 54,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 1,Resolved by 133,5/4/2016 14:16,10/4/2016 14:59,2,2,2,246.04,5.34,37.379999999999995,246,5.34
INC0013372,C,5/4/2016 14:59,False,3,0,7,True,Caller 56,Opened by  17,31/3/2016 09:05,Created by 10,31/3/2016 09:09,Updated by 908,Phone,Location 143,Category 40,Subcategory 69,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,31/3/2016 14:12,5/4/2016 14:59,2,2,2,125.83,106.8,128.16,503,21.36
INC0013395,C,12/4/2016 17:59,False,1,0,5,False,Caller 2423,?,31/3/2016 09:32,?,?,Updated by 908,Phone,Location 161,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 151,7/4/2016 17:18,12/4/2016 17:59,2,2,2,296.45,10.68,64.08,593,10.68
INC0013396,C,5/4/2016 09:59,False,0,0,1,True,Caller 2117,Opened by  17,31/3/2016 09:33,?,?,Updated by 908,Phone,Location 229,Category 32,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,?,5/4/2016 09:59,2,2,2,120.43,26.7,42.72,120,5.34
INC0013428,C,5/4/2016 16:59,False,1,0,4,True,Caller 1062,Opened by  17,31/3/2016 10:09,Created by 10,31/3/2016 10:10,Updated by 908,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 22,31/3/2016 16:42,5/4/2016 16:59,2,2,2,126.81,21.36,85.44,254,10.68
INC0013442,C,5/4/2016 11:59,False,1,0,4,True,Caller 3685,Opened by  354,31/3/2016 10:36,Created by 151,31/3/2016 10:41,Updated by 908,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,?,3 - Low,2 - Medium,4 - Low,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,31/3/2016 11:47,5/4/2016 11:59,1,1,2,121.3,16.02,42.72,243,5.34
INC0013507,C,13/4/2016 12:59,False,1,0,6,False,Caller 3777,Opened by  17,31/3/2016 12:12,?,?,Updated by 908,Phone,Location 143,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 130,8/4/2016 12:23,13/4/2016 12:59,2,2,2,312.78,53.4,53.4,626,10.68
INC0013518,C,6/4/2016 11:59,False,1,0,4,True,Caller 3114,Opened by  386,31/3/2016 12:48,Created by 167,31/3/2016 12:52,Updated by 908,Phone,Location 161,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,1/4/2016 11:03,6/4/2016 11:59,2,2,2,143.12,21.36,64.08,286,10.68
INC0013574,C,5/4/2016 14:59,False,0,0,3,True,Caller 4529,Opened by  386,31/3/2016 14:15,Created by 167,31/3/2016 14:22,Updated by 908,Phone,Location 136,Category 57,Subcategory 270,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 143,31/3/2016 14:27,5/4/2016 14:59,2,2,2,120.61,5.34,37.379999999999995,121,5.34
INC0013581,C,6/4/2016 16:59,False,1,0,13,True,Caller 3302,Opened by  500,31/3/2016 14:29,Created by 217,31/3/2016 15:17,Updated by 908,Phone,Location 97,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,1/4/2016 16:19,6/4/2016 16:59,2,2,2,145.7,42.72,96.12,291,10.68
INC0013615,C,9/4/2016 10:59,False,1,0,5,True,Caller 2122,?,31/3/2016 15:10,Created by 89,31/3/2016 15:19,Updated by 908,Phone,Location 179,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,4/4/2016 10:48,9/4/2016 10:59,2,2,2,211.66000000000003,10.68,85.44,423,10.68
INC0013616,C,5/4/2016 16:59,False,0,0,2,True,Caller 4414,Opened by  433,31/3/2016 15:11,Created by 190,31/3/2016 15:12,Updated by 908,Phone,Location 51,Category 42,Subcategory 29,Symptom 92,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 134,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 120,31/3/2016 16:32,5/4/2016 16:59,2,2,2,121.78,26.7,37.379999999999995,122,5.34
INC0013637,C,1/5/2016 14:07,False,1,0,12,False,Caller 3466,Opened by  62,31/3/2016 15:34,?,?,Updated by 908,Phone,Location 143,Category 61,Subcategory 283,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 130,26/4/2016 13:59,1/5/2016 14:07,2,2,2,742.54,42.72,64.08,1485,10.68
INC0013642,C,5/4/2016 15:59,False,0,0,3,True,Caller 4759,Opened by  221,31/3/2016 15:40,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 168,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/3/2016 15:54,5/4/2016 15:59,2,2,2,120.32,5.34,48.06,120,5.34
INC0013682,C,9/4/2016 11:59,False,1,0,5,True,Caller 3285,Opened by  59,31/3/2016 16:48,Created by 34,31/3/2016 16:55,Updated by 908,Phone,Location 46,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,4/4/2016 11:58,9/4/2016 11:59,2,2,2,211.07,10.68,64.08,422,10.68
INC0013697,C,12/4/2016 12:59,False,1,0,6,False,Caller 1388,?,31/3/2016 17:08,Created by 89,31/3/2016 17:17,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 12:46,12/4/2016 12:59,2,2,2,283.71,53.4,96.12,567,10.68
INC0013724,C,5/4/2016 19:59,False,0,0,1,True,Caller 4001,Opened by  58,31/3/2016 18:21,?,?,Updated by 908,Phone,Location 93,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 29,?,5/4/2016 19:59,2,2,2,121.63,26.7,42.72,122,5.34
